"id","name","short_name","code","status","created_at","updated_at","service_url","agent_app_url","dark_background_logo_url","light_background_logo_url","logomark_url","egate_reentry_window_minutes","reentry_window_minutes","reentry_window_type","reports_deduping_window_minutes","partner_company_group_id","place_policy"
370,"QATest","QAT","QA","DELETED","2025-06-26 23:02:37.882","2025-06-29 23:03:05.971",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
371,"Super Airlines","SAI","SA","DELETED","2025-06-27 14:27:03.649","2025-06-30 23:03:10.228",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
372,"QATest","QAT","QA","DELETED","2025-06-27 23:02:34.193","2025-07-01 19:34:22.716",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
373,"QATest","QAT","QA","DELETED","2025-06-28 23:02:27.174","2025-07-01 19:40:07.158",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
374,"QATest","QAT","QA","DELETED","2025-06-29 23:02:33.687","2025-07-01 19:57:53.261",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
375,"QATest","QAT","QA","DELETED","2025-06-30 23:02:37.617","2025-07-01 23:03:13.098",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
376,"QATest","QAT","QA","DELETED","2025-07-01 19:33:51.482","2025-07-02 23:03:05.761",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
377,"QATest","QAT","QA","DELETED","2025-07-01 19:39:35.669","2025-07-03 12:34:50.316",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
378,"QATest","QAT","QA","DELETED","2025-07-01 19:57:22.564","2025-07-03 13:12:27.056",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
379,"QATest","QAT","QA","DELETED","2025-07-01 23:02:41.916","2025-07-03 18:50:07.102",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
380,"QATest","QAT","QA","DELETED","2025-07-02 23:02:34.927","2025-07-03 18:54:28.579",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
381,"QATest","QAT","QA","DELETED","2025-07-03 12:34:17.954","2025-07-03 19:22:37.07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
382,"QATest","QAT","QA","DELETED","2025-07-03 13:11:56.545","2025-07-03 20:56:40.459",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
383,"dss","adsdasss","SS","DELETED","2025-07-03 18:40:27.038","2025-07-03 20:57:20.214",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
384,"Empresa Teste","teste","EM","DELETED","2025-07-03 18:43:35.838","2025-07-04 14:17:30.097",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
385,"Empresa Teste","teste","EM","DELETED","2025-07-03 18:44:13.921","2025-07-04 18:13:49.38",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
386,"Record Teste","teste","EM","DELETED","2025-07-03 18:44:34.117","2025-07-04 20:05:01.552",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
387,"Empresa Teste","teste","EM","DELETED","2025-07-03 18:44:48.828","2025-07-04 18:13:57.069",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
388,"QATest","QAT","QA","DELETED","2025-07-03 18:49:35.036","2025-07-04 18:14:01.122",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
389,"Empresa Teste","teste","EM","DELETED","2025-07-03 18:53:22.294","2025-07-04 18:14:04.536",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
390,"QATest","QAT","QA","DELETED","2025-07-03 18:53:56.88","2025-07-04 18:14:08.591",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
391,"Empresa Teste","teste","EM","DELETED","2025-07-03 18:57:53.972","2025-07-04 18:14:15.515",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
392,"QATest","QAT","QA","DELETED","2025-07-03 19:22:05.539","2025-07-04 18:14:18.463",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
393,"Empresa Teste","teste","EM","DELETED","2025-07-03 19:25:55.934","2025-07-04 18:14:21.612",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
394,"QATest","QAT","QA","DELETED","2025-07-03 20:56:09.639","2025-07-04 18:14:24.849",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
395,"QATest","QAT","QA","DELETED","2025-07-03 20:56:49.421","2025-07-04 18:14:27.598",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
396,"Empresa Teste","teste","EM","DELETED","2025-07-03 21:00:21.354","2025-07-04 18:13:28.208",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
397,"Empresa Teste","teste","EM","DELETED","2025-07-03 21:00:58.125","2025-07-04 18:13:33.052",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
398,"QATest","QAT","QA","DELETED","2025-07-04 14:16:59.18","2025-07-04 18:14:30.512",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
399,"Empresa Teste","teste","EM","DELETED","2025-07-04 14:21:11.757","2025-07-04 18:14:33.541",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
400,"Empresa Teste","teste","EM","DELETED","2025-07-04 18:13:09.831","2025-07-04 18:14:36.596",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
401,"Empresa Teste","teste","EM","DELETED","2025-07-04 18:17:17.664","2025-07-04 18:21:34.672",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
402,"Confirm Teste","teste","EM","DELETED","2025-07-04 18:18:36.712","2025-07-04 20:00:11.824",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
403,"Empresa Teste","teste","EM","DELETED","2025-07-04 18:33:52.717","2025-07-04 18:43:15.62",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
404,"Empresa Teste","teste","EM","DELETED","2025-07-04 19:26:40.424","2025-07-04 19:58:46.897",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
405,"QATest","QAT","QA","DELETED","2025-07-04 20:04:29.797","2025-07-04 20:15:12.123",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
406,"Empresa Teste","teste","EM","DELETED","2025-07-04 20:09:11.831","2025-07-04 20:10:02.751",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
407,"QATest","QAT","QA","DELETED","2025-07-04 20:14:41.388","2025-07-04 20:30:23.394",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
408,"Empresa Teste","teste","EM","DELETED","2025-07-04 20:19:11.259","2025-07-04 20:20:00.952",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
409,"QATest","QAT","QA","DELETED","2025-07-04 20:29:51.344","2025-07-04 23:03:13.682",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
410,"Empresa Teste","teste","EM","DELETED","2025-07-04 20:34:30.988","2025-07-04 20:35:21.329",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
411,"QATest","QAT","QA","DELETED","2025-07-04 23:02:41.83","2025-07-05 23:03:10.275",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
412,"Empresa Teste","teste","EM","DELETED","2025-07-04 23:07:22.572","2025-07-04 23:08:13.188",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
413,"QATest","QAT","QA","DELETED","2025-07-05 23:02:39.441","2025-07-06 23:02:55.292",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
414,"Empresa Teste","teste","EM","DELETED","2025-07-05 23:07:09.085","2025-07-05 23:07:58.9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
415,"QATest","QAT","QA","DELETED","2025-07-06 23:02:24.141","2025-07-07 23:03:14.878",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
416,"Empresa Teste","teste","EM","DELETED","2025-07-06 23:06:54.005","2025-07-06 23:07:43.752",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
417,"QATest","QAT","QA","DELETED","2025-07-07 23:02:42.424","2025-07-08 22:54:08.812",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
418,"Empresa Teste","teste","EM","DELETED","2025-07-07 23:07:29.26","2025-07-07 23:08:20.14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
419,"QATest","QAT","QA","DELETED","2025-07-08 22:53:37.891","2025-07-08 23:03:10.668",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
420,"Empresa Teste","teste","EM","DELETED","2025-07-08 22:58:13.064","2025-07-08 22:59:03.038",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
421,"QATests","QAT","QA","DELETED","2025-07-08 23:02:38.884","2025-07-09 17:46:03.908",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
422,"Empresa Teste","teste","EM","DELETED","2025-07-08 23:07:19.653","2025-07-08 23:08:09.757",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
423,"Empresa Teste","teste","EM","DELETED","2025-07-09 17:51:02.372","2025-07-09 18:34:02.175",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
424,"QATest","QAT","QA","DELETED","2025-07-09 18:05:32.653","2025-07-09 18:31:03.031",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
425,"Empresa Teste","teste","EM","DELETED","2025-07-09 18:31:28.312","2025-07-10 16:11:27.216",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
426,"QATest","QAT","QA","DELETED","2025-07-09 18:33:29.839","2025-07-10 17:54:47.464",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
427,"Empresa Teste","teste","EM","DELETED","2025-07-09 18:38:37.669","2025-07-09 18:39:28.672",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
428,"QATest","QAT","QA","DELETED","2025-07-10 16:10:55.09","2025-07-10 21:38:00.975",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
429,"Empresa Teste","teste","EM","DELETED","2025-07-10 16:15:43.824","2025-07-10 17:05:39.819",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
430,"QATest","QAT","QA","DELETED","2025-07-10 17:54:13.826","2025-07-10 23:03:08.324",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
431,"Empresa Teste","teste","EM","DELETED","2025-07-10 17:59:24.378","2025-07-10 18:00:15.942",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
432,"QATest","QAT","QA","DELETED","2025-07-10 21:37:29.42","2025-07-11 16:26:49.901",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
433,"Empresa Teste","teste","EM","DELETED","2025-07-10 21:42:20.853","2025-07-10 21:43:11.067",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
434,"QATest","QAT","QA","DELETED","2025-07-10 23:02:35.146","2025-07-11 20:08:40.829",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
435,"Empresa Teste","teste","EM","DELETED","2025-07-10 23:07:42.012","2025-07-10 23:08:33.26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
436,"QATest","QAT","QA","DELETED","2025-07-11 16:26:18.233","2025-07-11 20:45:58.959",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
437,"Empresa Teste","teste","EM","DELETED","2025-07-11 16:31:06.798","2025-07-11 16:31:57.048",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
438,"QATest","QAT","QA","DELETED","2025-07-11 20:08:09.663","2025-07-11 20:52:30.298",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
439,"Empresa Teste","teste","EM","DELETED","2025-07-11 20:12:55.742","2025-07-11 20:13:45.738",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
440,"QATest","QAT","QA","DELETED","2025-07-11 20:45:26.378","2025-07-11 23:03:19.104",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
441,"Empresa Teste","teste","EM","DELETED","2025-07-11 20:50:30.971","2025-07-11 20:51:22.361",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
442,"QATest","QAT","QA","DELETED","2025-07-11 20:51:58.327","2025-07-12 23:03:21.798",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
443,"Empresa Teste","teste","EM","DELETED","2025-07-11 20:56:53.323","2025-07-11 20:57:43.798",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
444,"QATest","QAT","QA","DELETED","2025-07-11 23:02:47.131","2025-07-13 23:03:00.441",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
445,"Empresa Teste","teste","EM","DELETED","2025-07-11 23:07:45.9","2025-07-11 23:08:36.448",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
446,"QATest","QAT","QA","DELETED","2025-07-12 23:02:49.433","2025-07-14 12:43:45.081",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
447,"Empresa Teste","teste","EM","DELETED","2025-07-12 23:07:47.439","2025-07-12 23:08:37.865",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
448,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-13 23:02:28.137","2025-07-14 18:17:57.748",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
449,"Empresa Teste","teste","EM","DELETED","2025-07-13 23:07:23.223","2025-07-13 23:08:13.43",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
450,"QATest","QAT","QA","DELETED","2025-07-14 12:43:12.125","2025-07-14 18:14:58.481",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
451,"Empresa Teste","teste","EM","DELETED","2025-07-14 12:48:18.598","2025-07-14 12:49:10.801",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
452,"QATest","QAT","QA","DELETED","2025-07-14 18:13:03.649","2025-07-14 18:15:01.55",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
453,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-14 18:18:18.206","2025-07-14 18:21:08.044",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
454,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-14 18:18:59.353","2025-07-14 19:11:44.818",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
455,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-14 19:11:13.55","2025-07-14 19:25:14.12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
456,"Empresa Teste","teste","EM","DELETED","2025-07-14 19:16:42.893","2025-07-14 19:17:33.314",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
457,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-14 19:24:42.514","2025-07-14 23:03:34.046",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
458,"Empresa Teste","teste","EM","DELETED","2025-07-14 19:30:04.313","2025-07-14 19:30:54.662",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
459,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-14 23:03:01.82","2025-07-15 23:03:10.087",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
460,"Empresa Teste","teste","EM","DELETED","2025-07-14 23:08:31.035","2025-07-14 23:09:21.639",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
461,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-15 23:02:38.31","2025-07-16 19:17:31.075",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
462,"Empresa Teste","teste","EM","DELETED","2025-07-15 23:08:00.688","2025-07-15 23:08:50.564",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
463,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-16 19:16:59.447","2025-07-16 19:35:05.438",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
464,"Empresa Teste","teste","EM","DELETED","2025-07-16 19:22:21.414","2025-07-16 19:23:11.445",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
465,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-16 19:34:31.368","2025-07-16 20:29:56.658",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
466,"Empresa Teste","teste","EM","DELETED","2025-07-16 19:40:08.271","2025-07-16 19:40:59.708",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
467,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-16 20:29:24.414","2025-07-16 21:08:04.455",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
468,"Empresa Teste","teste","EM","DELETED","2025-07-16 20:34:49.122","2025-07-16 20:35:39.332",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
469,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-16 21:07:31.922","2025-07-16 23:03:10.621",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
470,"Empresa Teste","teste","EM","DELETED","2025-07-16 21:13:00.309","2025-07-16 21:13:51.328",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
471,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-16 23:02:38.944","2025-07-17 23:03:26.825",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
472,"Empresa Teste","teste","EM","DELETED","2025-07-16 23:08:01.219","2025-07-16 23:08:51.238",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
473,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-17 23:02:54.127","2025-07-18 23:03:14.75",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
474,"Empresa Teste","teste","EM","DELETED","2025-07-17 23:08:25.373","2025-07-17 23:09:15.844",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
475,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-18 23:02:42.54","2025-07-19 23:03:20.218",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
476,"Empresa Teste","teste","EM","DELETED","2025-07-18 23:08:11.761","2025-07-18 23:09:02.081",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
477,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-19 23:02:48.414","2025-07-20 01:47:01.795",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
478,"Empresa Teste","teste","EM","DELETED","2025-07-19 23:08:10.724","2025-07-19 23:09:01.003",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
479,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-20 01:46:28.541","2025-07-20 01:58:14.324",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
480,"Empresa Teste","teste","EM","DELETED","2025-07-20 01:52:09.561","2025-07-20 01:53:01.386",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
481,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-20 01:57:41.152","2025-07-20 02:48:14.454",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
482,"Empresa Teste","teste","EM","DELETED","2025-07-20 02:03:00.704","2025-07-20 02:03:50.846",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
483,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-20 02:47:42.085","2025-07-20 15:26:49.474",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
484,"Empresa Teste","teste","EM","DELETED","2025-07-20 02:53:00.721","2025-07-20 02:53:51.012",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
485,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-20 15:26:18.235","2025-07-20 16:05:42.03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
486,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-20 16:05:09.879","2025-07-20 16:38:47.44",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
487,"Empresa Teste","teste","EM","DELETED","2025-07-20 16:10:16.326","2025-07-20 16:11:06.208",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
488,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-20 16:38:14.183","2025-07-20 18:43:23.984",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
489,"Empresa Teste","teste","EM","DELETED","2025-07-20 16:43:37.602","2025-07-20 16:44:28.702",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
490,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-20 18:42:52.168","2025-07-20 23:03:16.963",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
491,"Empresa Teste","teste","EM","DELETED","2025-07-20 18:48:04.61","2025-07-20 18:48:54.504",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
492,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-20 23:02:44.568","2025-07-21 23:03:13.475",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
493,"Empresa Teste","teste","EM","DELETED","2025-07-20 23:08:05.969","2025-07-20 23:08:56.203",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
494,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-21 23:02:42.176","2025-07-22 19:40:16.555",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
495,"Empresa Teste","teste","EM","DELETED","2025-07-21 23:07:59.218","2025-07-21 23:08:49.627",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
496,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-22 19:39:44.309","2025-07-22 20:21:02.826",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
497,"Empresa Teste","teste","EM","DELETED","2025-07-22 19:45:07.919","2025-07-22 19:45:58.61",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
498,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-22 20:20:29.765","2025-07-22 20:27:53.835",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
499,"Empresa Teste","teste","EM","DELETED","2025-07-22 20:25:54.702","2025-07-22 20:26:45.643",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
500,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-22 20:27:22.277","2025-07-22 20:44:29.841",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
501,"Empresa Teste","teste","EM","DELETED","2025-07-22 20:32:34.38","2025-07-22 20:33:24.161",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
502,"Object Edge Airlines, Inc.","QAT","QA","DELETED","2025-07-22 20:43:57.979","2025-07-22 23:03:38.511",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
